id,name,artist_popularity,artist_genres,followers,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6
1IDLHVDUKWnQ92dgvar9es,Yosef Karduner,31,"['israeli singer-songwriter', 'judaica']",24451,israeli singer-songwriter,judaica,,,,NA,NA
6w9iqkoyGAs9PRssKIvq9G,LeMarquis,31,['new french touch'],10094,new french touch,,,,,NA,NA
02frazNrWgZCxUEf4UTfHt,Van Der Graaf Generator,31,"['art rock', 'italian progressive rock', 'progressive rock', 'symphonic rock']",131512,art rock,italian progressive rock,progressive rock,symphonic rock,,NA,NA
6FIaadxhvDeZI4RAd06Dnx,Lifeway Kids Worship,31,['vbs'],5239,vbs,,,,,NA,NA
1Mhq1g88z5a6wYqaAoYpIA,Anzan,31,['zen'],2422,zen,,,,,NA,NA
5phpqqI3Eo7iLP8ib64gFs,Karma2zz,31,['st louis drill'],3374,st louis drill,,,,,NA,NA
5ZKdNe6j8vkgseAJ8odrTU,Scroodgee,31,"['kavkaz', 'russian gangster rap', 'russian hip hop', 'russian trap']",116252,kavkaz,russian gangster rap,russian hip hop,russian trap,,NA,NA
1FnXdcrVS4P3DLUiDbohHB,Chen Lei,31,"['classic mandopop', 'hokkien pop']",19152,classic mandopop,hokkien pop,,,,NA,NA
3wzxasxU7kQxHPr0ky5rJq,Candyland,31,['complextro'],16117,complextro,,,,,NA,NA
7p8ahUHgDDCdDv552Kq2nH,CrocoJonny,31,['drill italiana'],3209,drill italiana,,,,,NA,NA
6GuRYj1MEnu1WZhDA2Xy0t,The London Suede,32,"['britpop', 'glam rock']",27167,britpop,glam rock,,,,NA,NA
76ses8Vy3hRpmyHgWl8lQm,Bachar Mar-Khalifé,32,"['arab alternative', 'arabic jazz']",32490,arab alternative,arabic jazz,,,,NA,NA
2FiRV4AeJUGaW98BhDIAKI,Tha Alkaholiks,32,"['alternative hip hop', 'hardcore hip hop', 'hip hop']",132227,alternative hip hop,hardcore hip hop,hip hop,,,NA,NA
7Bew05FkOs0PKwsMEYeseg,Zawanbeats,32,['meyxana'],9816,meyxana,,,,,NA,NA
1to02GbmzsvkwAWDtKNtwn,Faders,32,"['full on', 'goa psytrance', 'progressive psytrance', 'psychedelic trance']",10558,full on,goa psytrance,progressive psytrance,psychedelic trance,,NA,NA
7L5HH5QtkDe7u2hJ1FUKFo,The Unicorns,32,"['anti-folk', 'canadian indie', 'indie rock', 'lo-fi', 'noise pop']",83624,anti-folk,canadian indie,indie rock,lo-fi,noise pop,NA,NA
5XFVantXu2sd3CQ5xY1WW4,Roc Chen,32,['chinese soundtrack'],3018,chinese soundtrack,,,,,NA,NA
6Ec85Uubz3lO7BIEvcBfZK,The Reverend Peyton's Big Damn Band,32,"['deathgrass', 'indiana indie', 'modern blues rock', 'roots rock']",47975,deathgrass,indiana indie,modern blues rock,roots rock,,NA,NA
1wLFDPkWkMl7bNZvhmhxsG,The Man Who,32,['modern alternative rock'],33013,modern alternative rock,,,,,NA,NA
35rRbEecpKHkVVYnp7RArh,ZYTOKINE,32,['touhou'],3959,touhou,,,,,NA,NA
0wQa1N4q3HmLwxqkpVcYhs,David Maxim Micic,33,['djent'],79114,djent,,,,,NA,NA
3wFzTRAvCLEACzbRmgBEHx,Omeretta the Great,33,['trap queen'],144110,trap queen,,,,,NA,NA
7lmde7T1WJPFwv1eR6melP,Superchunk,33,"['alternative pop', 'alternative rock', 'gbvfi', 'lo-fi', 'modern power pop', 'noise pop', 'post-hardcore', 'power pop', 'triangle indie']",74663,alternative pop,alternative rock,gbvfi,lo-fi,modern power pop,NA,NA
3Lwh1bdPJLqalxEUH5RANE,Joseph McFashion,33,['detroit trap'],16205,detroit trap,,,,,NA,NA
5uv6BYoPhTJPZ9KE6QxyTo,Phillip Keveren & David Angell,33,['instrumental worship'],8554,instrumental worship,,,,,NA,NA
2NtGOVTuHBMDfR5PMNPBGT,Dee Dee Sharp,33,"['classic girl group', 'classic soul', 'doo-wop', 'philly soul', 'rhythm and blues']",35638,classic girl group,classic soul,doo-wop,philly soul,rhythm and blues,NA,NA
121Q6oslYCMBYZHhOFL1RB,Richard Hell,33,"['early us punk', 'post-punk', 'protopunk', 'punk']",91798,early us punk,post-punk,protopunk,punk,,NA,NA
5LivRVTfsZa2k6FV0017fi,Zoi,33,['turbo folk'],45036,turbo folk,,,,,NA,NA
52y1cRHUkI0kQqIXCg6JuZ,Johnny Kidd & The Pirates,33,"['british invasion', 'rock-and-roll']",23890,british invasion,rock-and-roll,,,,NA,NA
6H8jET1St5P6r0RywNOzDC,p2k dadiddy,33,['southern soul blues'],5868,southern soul blues,,,,,NA,NA
4O6RDLeFX5xuQ7IePFzVcl,Demons & Wizards,34,"['fantasy metal', 'german metal', 'german power metal', 'metal', 'power metal', 'speed metal', 'symphonic metal']",123086,fantasy metal,german metal,german power metal,metal,power metal,NA,NA
1f5QPXLfjlzlG77lCkdl0W,Henry Saiz,34,"['classic progressive house', 'spanish techno']",43376,classic progressive house,spanish techno,,,,NA,NA
4ApdWjZjftqD77Vh6qDbCr,Pedro The Lion,34,"['emo', 'indie rock', 'melancholia', 'slowcore']",66617,emo,indie rock,melancholia,slowcore,,NA,NA
04ka9403wgTxmWFMY1PD5t,Judith Hill,34,['neo soul'],52225,neo soul,,,,,NA,NA
5SDOrz6Zieh0kqMhQHjxF0,DJ Fudge,34,"['deep house', 'soulful house']",9545,deep house,soulful house,,,,NA,NA
39aV9if9R4QuPZxrJsxc9a,The Monotones,34,"['doo-wop', 'rhythm and blues', 'rock-and-roll']",20499,doo-wop,rhythm and blues,rock-and-roll,,,NA,NA
1WOhabhnnH1k6KcD81xGD1,Airiel,34,"['american shoegaze', 'dreamgaze', 'nu gaze', 'shoegaze']",50560,american shoegaze,dreamgaze,nu gaze,shoegaze,,NA,NA
2ZmLTdyp3OYw418egRLHkk,Lilo Key,34,['deep underground hip hop'],12514,deep underground hip hop,,,,,NA,NA
5F6RXixH6tg6wxOoZblmhS,Nikita Magaloff,34,"['classical piano', 'russian classical piano']",2916,classical piano,russian classical piano,,,,NA,NA
70Wt3o0gTumIypKychnX6U,Payroll Giovanni & Cardo,34,['detroit trap'],31885,detroit trap,,,,,NA,NA
0LDtzVn1n8eZTeo7jNby5f,Ricao,34,['rumba'],2519,rumba,,,,,NA,NA
2Icsf5D1lAs2EFx6kggg5D,Jeffrey Lewis,34,"['anti-folk', 'folk punk', 'lo-fi']",53032,anti-folk,folk punk,lo-fi,,,NA,NA
1wcleSLRiSdM4P0ugXdg3H,Space Wizard,34,['downtempo bass'],16983,downtempo bass,,,,,NA,NA
5qJPwmFhAXtQZfxmvmZJmO,Cosmic Nirvana,34,['singing bowl'],75,singing bowl,,,,,NA,NA
2li1Vgd8pkYdLOwhod6kEG,Lil Ru,34,"['atl hip hop', 'south carolina hip hop']",5733,atl hip hop,south carolina hip hop,,,,NA,NA
7IA63FK0TU9WZO5bPZS2hk,halfpastseven,34,['lo-fi jazzhop'],2323,lo-fi jazzhop,,,,,NA,NA
4ZoQmoFXF0JJAMTcgopOjd,TRITICUM,35,['russian edm'],8123,russian edm,,,,,NA,NA
36D0kxl3fMPvw8tK0SoSKS,Eddie Valero,35,['memphis hip hop'],7528,memphis hip hop,,,,,NA,NA
0vPHZqFce2oHEMQfTL6Ohc,Errol Allen,35,['anime rap'],1598,anime rap,,,,,NA,NA
4tIQ6BeFRvYApoAyJmaeVC,Donna Fargo,35,['classic country pop'],80083,classic country pop,,,,,NA,NA
555069AxgdlH7dl3ukV4An,The Ohio State University Marching Band,35,['college marching band'],14892,college marching band,,,,,NA,NA
1p8A4FgZDL8Q7o6BO3NwJk,David Shawty,35,"['glitchcore', 'hyperpop']",37360,glitchcore,hyperpop,,,,NA,NA
2ISIE0MEDMdAF2LDMLrVD4,Da' T.R.U.T.H.,35,['christian hip hop'],87394,christian hip hop,,,,,NA,NA
4mDyp9yRHugUnXvIBrt9xP,Cizzo,35,['danish hip hop'],1642,danish hip hop,,,,,NA,NA
2bUYKdepfgDuZiRQJdvooU,Odd Chap,35,['electro swing'],15137,electro swing,,,,,NA,NA
3jPbwZEofynIfjPNLrXTwd,Emilian,35,['romanian pop'],32396,romanian pop,,,,,NA,NA
6Uz3KziV0932zrV4awUYtE,Angie Who,35,"[""australian children's music""]",1443,australian children's music,,,,,NA,NA
37OLe0mZxM6b92plhAhDHV,P9d,36,['thai hip hop'],69493,thai hip hop,,,,,NA,NA
595sSXSxt1PkbmEGTJjOaZ,Happy Baby Lullaby Band,36,['lullaby'],1068,lullaby,,,,,NA,NA
1Rmh4YOuttbNyVthCkTokT,Passenger 10,36,"['progressive electro house', 'progressive house']",15153,progressive electro house,progressive house,,,,NA,NA
5asON9x8VuygoVAZ4dupgp,RJ Lamont,36,"['detroit hip hop', 'detroit trap']",8470,detroit hip hop,detroit trap,,,,NA,NA
6BCpGC485tSshwjemmeAmd,The Scratch,36,['irish indie rock'],21572,irish indie rock,,,,,NA,NA
6MDOtlMCzt4ysnLkixrlDe,ruzlxn,36,['necrotrap'],6113,necrotrap,,,,,NA,NA
5J7URjIP8aFmeSn2QwF9Au,TYuS,36,['trap soul'],198086,trap soul,,,,,NA,NA
7vrrJ5YlL3I8XUrh1ktGJV,Anaal Nathrakh,36,"['birmingham metal', 'black metal', 'british black metal', 'british grindcore', 'death metal', 'deathgrind', 'symphonic black metal', 'technical black metal']",104815,birmingham metal,black metal,british black metal,british grindcore,death metal,NA,NA
41OiR6DTlbgJtrvqjKioMb,BLUE STEEL,36,['trap beats'],4072,trap beats,,,,,NA,NA
5Nlk61jJwuFL7IO53cJJp4,OT The Real,36,['philly rap'],11830,philly rap,,,,,NA,NA
16jnz1GU2KwCtBMc7zmClK,Mike Scott,36,"['british folk', 'scottish singer-songwriter', 'solo wave']",9512,british folk,scottish singer-songwriter,solo wave,,,NA,NA
4Kr8tEhZ6ecAQnqxd7WkTb,Crypsis,36,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",34944,classic hardstyle,euphoric hardstyle,rawstyle,,,NA,NA
0TBbjAcKVKKc8QwMoHPI9f,HVZVRD,36,['g-house'],2837,g-house,,,,,NA,NA
3BDtK6hrPUvgbfs6fEo2jQ,Saint Purple,36,"['german cloud rap', 'german trap']",8849,german cloud rap,german trap,,,,NA,NA
4YguD206MPuadAlhnGppL3,Sarah and the Safe Word,36,"['atlanta metal', 'dark cabaret', 'steampunk']",20907,atlanta metal,dark cabaret,steampunk,,,NA,NA
4OGo8f0tdKloP3IZwvnLqt,Pretty Maids,36,"['danish metal', 'danish rock', 'glam metal', 'hard rock', 'power metal', 'speed metal']",83624,danish metal,danish rock,glam metal,hard rock,power metal,NA,NA
2UhOFY5JHOo01QaWbvcIzE,Screwston,36,"['chopped and screwed', 'houston rap', 'texas latin rap']",22440,chopped and screwed,houston rap,texas latin rap,,,NA,NA
6a3oGQA11oMCKPqYRcG7Nq,Kamran & Hooman,36,"['afghan pop', 'persian pop']",41779,afghan pop,persian pop,,,,NA,NA
6GLYG6CiVx1P5D8Qa6Ulyo,Death,36,"['black punk', 'detroit rock', 'protopunk']",89329,black punk,detroit rock,protopunk,,,NA,NA
2qFe0FyUMK8XXoyOsfYJr2,SHeDAISY,36,"['country', 'country dawn', 'country road']",357063,country,country dawn,country road,,,NA,NA
06tPmk0aHzCFK0T96YzXnN,The Blow Monkeys,37,"['new romantic', 'new wave pop', 'sophisti-pop']",73051,new romantic,new wave pop,sophisti-pop,,,NA,NA
6XFt0iOyYmGY19gn8upF5t,fats'e,37,"['cloud rap', 'emo rap']",61183,cloud rap,emo rap,,,,NA,NA
0eatcjNWvGuDEPNnjgPNn1,King Sunny Ade,37,"['afrobeat', 'afropop', 'griot', 'juju']",76073,afrobeat,afropop,griot,juju,,NA,NA
2PKm8aJ43kvEqtzTmggKdn,Doctor Who,37,['theme'],33917,theme,,,,,NA,NA
4eR9k3I0YKCQUvvP2ojptw,Joan Shelley,37,"['indie folk', 'new americana']",32269,indie folk,new americana,,,,NA,NA
5UjqeSp9dX6Nrge7WdDukr,Roni Size,37,"['big beat', 'breakbeat', 'drum and bass', 'jungle']",92054,big beat,breakbeat,drum and bass,jungle,,NA,NA
7eFa5ZzDWxhQK2WKIBF6AF,Red Hot Chilli Pipers,37,"['bagpipe', 'celtic rock']",84470,bagpipe,celtic rock,,,,NA,NA
3YOthLzFPTgp0fEtLRUoES,Al Dobson Jr.,37,['indie jazz'],9270,indie jazz,,,,,NA,NA
3ciUz1yuEMltCsRaiEPBA8,leon chang,37,['lo-fi vgm'],30577,lo-fi vgm,,,,,NA,NA
5srbzu0tyZ1Wb1HgDOqVFj,Modera,37,['melodic house'],3017,melodic house,,,,,NA,NA
7uWSNqvFk0TnPO9zKbzLI5,Chingo Bling,37,"['chicano rap', 'latin hip hop', 'latino comedy', 'texas latin rap']",99555,chicano rap,latin hip hop,latino comedy,texas latin rap,,NA,NA
5lvB2ZiSrNidq4GaFrWHK2,bugcried,38,['pink noise'],9555,pink noise,,,,,NA,NA
2OfxY8WbbZZu7GiRJLb0P5,MUCC,38,"['j-metal', 'oshare kei', 'visual kei']",114606,j-metal,oshare kei,visual kei,,,NA,NA
6cmp7ut7okJAgJOSaMAVf3,Machinae Supremacy,38,"['bitpop', 'future rock', 'swedish metal', 'swedish power metal']",65643,bitpop,future rock,swedish metal,swedish power metal,,NA,NA
3njugp9u10UHI45KO2Fxo5,Unción Tropical,38,['latin christian'],28248,latin christian,,,,,NA,NA
0YNQuoFHti0UjsFm94aaXL,DECAP,38,['vapor twitch'],23448,vapor twitch,,,,,NA,NA
3sS2Q1UZuUXL7TZSbQumDI,Approaching Nirvana,38,['antiviral pop'],76657,antiviral pop,,,,,NA,NA
6AGdwtcgVgS9ecOpNfZCed,Dvice,38,"['reggaeton flow', 'urbano latino']",154968,reggaeton flow,urbano latino,,,,NA,NA
6hJ1WCK5GxmaYzmWWK7UiJ,Edward Higginbottom,38,['choral'],2748,choral,,,,,NA,NA
6nxwdNlg4g7FrLZZB43n5v,Arawato,38,['venezuelan rock'],38232,venezuelan rock,,,,,NA,NA
69P1UFKEnZf2kt5F07Kp1a,林隆璇,38,"['classic mandopop', 'taiwan pop']",1928,classic mandopop,taiwan pop,,,,NA,NA
0FtVISUJUZSWPU4LGeovTM,Rapossa,38,"['ethnotronica', 'organic electronic', 'organic house']",31587,ethnotronica,organic electronic,organic house,,,NA,NA
4dBOV77d0Fy9KcTZkieXcu,Whodini,38,"['east coast hip hop', 'old school hip hop']",254915,east coast hip hop,old school hip hop,,,,NA,NA
5e4gmiVV4XkRfnXhqRBEOk,Flight,38,['texas latin rap'],84226,texas latin rap,,,,,NA,NA
07pdmGwYuT4ZOVDAxR6njL,PEABOD,38,['christian hip hop'],31049,christian hip hop,,,,,NA,NA
2Plkkomsc4DKawkCioLKjc,Uncle Tupelo,38,"['alternative country', 'heartland rock', 'roots rock', 'singer-songwriter']",102620,alternative country,heartland rock,roots rock,singer-songwriter,,NA,NA
6TQW172m1l4Tf4Hp55ZdDm,Kofi Kinaata,38,"['ghanaian hip hop', 'ghanaian pop']",277639,ghanaian hip hop,ghanaian pop,,,,NA,NA
1yWG6rEJxrAMdIMhpo4L4C,Susan Salidor,38,"['kindie rock', 'nursery', ""preschool children's music""]",1629,kindie rock,nursery,preschool children's music,,,NA,NA
4kEAjV4pCBOkoowYYQydvO,Club Nouveau,38,"['contemporary r&b', 'freestyle', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",171016,contemporary r&b,freestyle,funk,new jack swing,post-disco,NA,NA
7r0Otd9dEStSVIxJ02ml5a,The Simpsons,38,['novelty'],40815,novelty,,,,,NA,NA
5a31Ij1sTxY9LUYVwgBp8m,Elvis Depressedly,38,"['asheville indie', 'shimmer psych', 'small room']",103516,asheville indie,shimmer psych,small room,,,NA,NA
7yTltkMBvChBkA86Tz8WfW,The Infamous Stringdusters,38,"['bluegrass', 'instrumental bluegrass', 'jam band', 'jamgrass', 'mandolin', 'neo-traditional bluegrass', 'progressive bluegrass']",100981,bluegrass,instrumental bluegrass,jam band,jamgrass,mandolin,NA,NA
1oS12A6K2S3AlWs3Yp7O11,Los Cantores de Bayamón,38,['puerto rican folk'],8699,puerto rican folk,,,,,NA,NA
1BwDWgdDJe3TJXLZkBkpsI,Tusse,38,['swedish pop'],39958,swedish pop,,,,,NA,NA
4QfP8q2uWxpH3iZFkwDI7b,Ricii Lompeurs,38,['g-house'],6914,g-house,,,,,NA,NA
64M65zWrppx0OjpN8KUhF6,Maffesfish,38,['anime score'],2039,anime score,,,,,NA,NA
3DmDJOQgrwlq8MxXGLeFvA,Babyfather,38,['fluxwork'],42966,fluxwork,,,,,NA,NA
1oM1vgebNTCZmVYwC3YYl8,Les Claypool,38,"['funk metal', 'funk rock']",205710,funk metal,funk rock,,,,NA,NA
0Q2r9lJUuJk6SWpmdHLwpc,Sapphire,38,['otacore'],44754,otacore,,,,,NA,NA
0CW3aaY5gtWFStE6Vj6ZHI,dark cat,39,['kawaii future bass'],119584,kawaii future bass,,,,,NA,NA
1whjlG0NSaQytgDIWz10GS,Landon Pigg,39,['acoustic pop'],45840,acoustic pop,,,,,NA,NA
5UVftEhSsIg0kkXlmfhB6M,Hot Hot Heat,39,"['canadian rock', 'dance-punk', 'victoria bc indie']",127329,canadian rock,dance-punk,victoria bc indie,,,NA,NA
1md9aYaJ6Qt1FHypXICB5V,Emblem3,39,"['post-teen pop', 'talent show', 'teen pop']",291702,post-teen pop,talent show,teen pop,,,NA,NA
3HOkZ1yVuMiVJeH1sFjMQL,Meta Guacha,39,['cumbia villera'],183665,cumbia villera,,,,,NA,NA
5NYEE4kgrEZPlM3DxUsTyc,Twin Temple,39,['la indie'],108622,la indie,,,,,NA,NA
5zbFRbEu3FDkqN4j1awLLO,Dev Lemons,39,['hyperpop'],57197,hyperpop,,,,,NA,NA
0G7OYsWptjRzVFT1AxP8TS,Levert,39,"['contemporary r&b', 'new jack swing', 'r&b']",563057,contemporary r&b,new jack swing,r&b,,,NA,NA
1vaOLxWPpsv5LVsSHBy9tF,Jason Upton,39,"['deep ccm', 'world worship']",184193,deep ccm,world worship,,,,NA,NA
2qV7axHq9Jk7QqFcB3f05A,The Zutons,39,"['british indie rock', 'english indie rock']",139597,british indie rock,english indie rock,,,,NA,NA
74Dnr5flGLfLeyV85l0NUr,Willie Bobo,39,"['afro-cuban percussion', 'boogaloo', 'latin jazz']",48035,afro-cuban percussion,boogaloo,latin jazz,,,NA,NA
1ShHSfgvLgJ4i26xcXB232,Pawl,39,"['covertronica', 'scandipop']",4897,covertronica,scandipop,,,,NA,NA
2VhTBaV2Io9AJe661MUTEj,They Are Gutting a Body of Water,39,"['american shoegaze', 'lo-fi indie', 'nu gaze', 'shoegaze']",28883,american shoegaze,lo-fi indie,nu gaze,shoegaze,,NA,NA
2zIenWuthqTgWumViRZCZV,Guttermouth,39,"['punk', 'ska', 'ska punk', 'skate punk']",116282,punk,ska,ska punk,skate punk,,NA,NA
1YYlKQ8S26WxCvXg1ULKvC,Alvin Bruno,39,['tamil indie'],1462,tamil indie,,,,,NA,NA
4zoz0st7CqesHkO58AbJtl,Hazy,39,['ambient lo-fi'],17603,ambient lo-fi,,,,,NA,NA
06MtOym27ALcfdtVOsRcaA,Emel,39,"['arab alternative', 'arab pop', 'tunisian pop']",59283,arab alternative,arab pop,tunisian pop,,,NA,NA
1MI6YCbJfKv7EaTI8XcpM6,Mjuk,39,"['background music', 'sleep']",752,background music,sleep,,,,NA,NA
75rSoy9VvZ5fhmAE2O4KL5,DJ Whoo Kid,39,['nyc rap'],67408,nyc rap,,,,,NA,NA
4byZW0sEv5RUoyQBfv7CPw,The Reverend Horton Heat,40,"['classic texas country', 'psychobilly']",126892,classic texas country,psychobilly,,,,NA,NA
726Dh6A5VyDfAAQxilT6A0,Amanda Palmer,40,"['dark cabaret', 'piano rock', 'steampunk']",161601,dark cabaret,piano rock,steampunk,,,NA,NA
3VvmUsYPzFheK2wJGKcXxp,The Correspondents,40,['electro swing'],65583,electro swing,,,,,NA,NA
4E69riquObrTmBTVuF1b7B,graves,40,"['bass trap', 'electronic trap', 'future bass', 'vapor twitch']",39128,bass trap,electronic trap,future bass,vapor twitch,,NA,NA
58AqJv0sDFPFnnBcLT8eeX,Bella Thorne,40,['post-teen pop'],1110872,post-teen pop,,,,,NA,NA
1YwZlTKyH1RiGnCDb8O7TT,dodo,40,['j-rap'],76108,j-rap,,,,,NA,NA
3v3VSKylQE69ztn5TUVlFE,Nile,40,"['brutal death metal', 'death metal', 'metal', 'oriental metal', 'south carolina metal', 'technical death metal', 'thrash metal']",228690,brutal death metal,death metal,metal,oriental metal,south carolina metal,NA,NA
6jSW7sg56cdW32xIqgPKZy,Dirty Rush & Gregor Es,40,['progressive house'],17218,progressive house,,,,,NA,NA
19j0iFmJ5A6CMT0MVZZU4O,Kandace Springs,40,"['contemporary vocal jazz', 'jazz pop']",51662,contemporary vocal jazz,jazz pop,,,,NA,NA
68609MOnEU86kVyMf26JnM,角巻わため,40,['japanese vtuber'],71608,japanese vtuber,,,,,NA,NA
6Zd7AjXsoLaweP9FHyudVC,Caligula's Horse,40,"['djent', 'progressive metal']",88922,djent,progressive metal,,,,NA,NA
7ia4FaCVsbXvhVwagCJk7l,The Orwells,40,"['indie garage rock', 'indie psych-pop']",104294,indie garage rock,indie psych-pop,,,,NA,NA
6GSLe8wDhKFqIPqsB1Ricg,Kira Willey,40,"[""children's folk""]",9723,children's folk,,,,,NA,NA
2blJ4Vh2V1STdZzcY72Nch,Phobia Isaac,40,"['arabic hip hop', 'rap algerien']",440510,arabic hip hop,rap algerien,,,,NA,NA
30rNCtpbgMaznRM9h8jlLv,Tia,40,['anime'],112743,anime,,,,,NA,NA
3NfJ6VPVz0lf3jWy5F1N7g,Tag Team,40,"['atlanta bass', 'miami bass']",49498,atlanta bass,miami bass,,,,NA,NA
5rv6OYiDFLm0gQ8wbihOib,Muddy Monk,41,"['french indie pop', 'french indietronica']",52702,french indie pop,french indietronica,,,,NA,NA
13CLZBR9RbwxLXRyh5m3MC,Greg Maroney,41,['new age piano'],26101,new age piano,,,,,NA,NA
6HraHl4uwIQFixUu3J49BK,Crystal Skies,41,"['melodic dubstep', 'pop edm']",56534,melodic dubstep,pop edm,,,,NA,NA
54okLCsuAzwltG8zHECNpm,Hyro The Hero,41,['nu-metalcore'],39152,nu-metalcore,,,,,NA,NA
5rlTTe8s66xwopzOKJrA4n,Clash,41,"['thai folk rock', 'thai rock']",210462,thai folk rock,thai rock,,,,NA,NA
3Zn6C68VCosoQrxu4D2Btr,nafla,41,['k-rap'],182018,k-rap,,,,,NA,NA
03H3gcpif0GufJE8ybbcpn,Mellodees,41,"[""children's music"", 'nursery', ""preschool children's music""]",4108,children's music,nursery,preschool children's music,,,NA,NA
3SoOohS0zlj8nLdGmhrKA7,Olivver the Kid,41,"['hopebeat', 'la pop']",47224,hopebeat,la pop,,,,NA,NA
730ntnkLWwTRTuYtqvrKVP,Pollie Pop,41,"['chopped and screwed', 'houston rap']",30429,chopped and screwed,houston rap,,,,NA,NA
02g9Gf4gRw0qJfSZfLbwin,Los Niños Cantores De Prado,41,"['cancion infantil latinoamericana', 'musica para ninos', 'villancicos']",5068,cancion infantil latinoamericana,musica para ninos,villancicos,,,NA,NA
5O5V29YvM6AzAQ0rNt59fy,Karen Dalton,41,"['ambient folk', 'drone folk', 'folk', 'native american traditional', 'new weird america', 'singer-songwriter']",129623,ambient folk,drone folk,folk,native american traditional,new weird america,NA,NA
5aS5b54NtRuGHbNol5aSCX,DJ Sequenza,41,['hands up'],4725,hands up,,,,,NA,NA
7mlwqVTcj8bEk17NVEXfTK,Kaen,41,"['polish hip hop', 'rap uliczny']",73284,polish hip hop,rap uliczny,,,,NA,NA
5v6wlK6GCKVovWMbPqSHNy,Fireflight,41,"['christian alternative rock', 'christian rock', 'pixie', 'pop emo']",287128,christian alternative rock,christian rock,pixie,pop emo,,NA,NA
6qKNO74t6cNcytBKSunEcW,Cybertrash,41,"['bedroom r&b', 'hyperpop']",11494,bedroom r&b,hyperpop,,,,NA,NA
5A1EDnSFUMMfYX6XMBFNj6,Vanguard Sound,41,['japanese vgm'],15719,japanese vgm,,,,,NA,NA
5xMtVcziLHpIwD9iNWPOM6,Casino Versus Japan,41,"['abstract', 'deep idm', 'drill and bass', 'intelligent dance music']",35620,abstract,deep idm,drill and bass,intelligent dance music,,NA,NA
1TlmLsx42aT281z8NWrKef,DillanPonders,41,"['canadian hip hop', 'canadian trap']",22130,canadian hip hop,canadian trap,,,,NA,NA
53Z2RNY4OYJ0Galu6AWzxF,Delirious?,41,"['ccm', 'christian alternative rock', 'christian music']",101589,ccm,christian alternative rock,christian music,,,NA,NA
1ziRj7e5Tm72Qf2ag6jHed,Pap Chanel,41,['trap queen'],19395,trap queen,,,,,NA,NA
7zpN81tVvPwlHcJSkSCyRa,Young Marco,41,"['dutch experimental electronic', 'float house']",27749,dutch experimental electronic,float house,,,,NA,NA
0hNjIdUHXWhd0dilzi6c12,Twiddle,42,"['funk rock', 'jam band']",111057,funk rock,jam band,,,,NA,NA
5L9DgM2FSb2Ny1vfxfyYU8,Jeff Russo,42,"['orchestral soundtrack', 'soundtrack']",26990,orchestral soundtrack,soundtrack,,,,NA,NA
3U1ldHA1sIAPz4WfN3yJDW,Ajaey Shravan,42,['mollywood'],2056,mollywood,,,,,NA,NA
7eKJvTFjE6m6199fa1RCYo,Burden,42,"['maga rap', 'redneck']",78887,maga rap,redneck,,,,NA,NA
3wXWn4QQgUFF39bpLzlzca,LongestSoloEver,42,['rhythm game'],20203,rhythm game,,,,,NA,NA
38CvLGTsjtoloDgv3OKQp8,Robinson,42,"['alt z', 'nz pop']",110751,alt z,nz pop,,,,NA,NA
2R0CFyeMDiRbfkhkIMbyl1,Cash Cobain,42,['jersey club'],12542,jersey club,,,,,NA,NA
0DGqabk3gsZWS8zEdgt1m5,Frank Klepacki,42,['video game music'],31641,video game music,,,,,NA,NA
4gFssfOmWNY3LfIZ3zyoy4,Punch Brothers,42,"['banjo', 'bluegrass', 'indie folk', 'mandolin', 'new americana', 'progressive bluegrass']",218238,banjo,bluegrass,indie folk,mandolin,new americana,NA,NA
67ra8R8hw9NkDyBaJBS2j6,M. Jayachandran,42,['mollywood'],565676,mollywood,,,,,NA,NA
4sgW8IRub0jAU29ecct87w,Anthony Brown & group therAPy,42,['gospel'],168999,gospel,,,,,NA,NA
1VURARf1CD5wkFgIexChyq,Putak,42,['persian hip hop'],239471,persian hip hop,,,,,NA,NA
4cvl9jTUfwtZOibuhZP9a1,Felipe Garibo,42,['adventista'],66032,adventista,,,,,NA,NA
4nWMNl9Y8X0eRGNoYlsAwD,Enzo Enzo,42,['nouvelle chanson francaise'],12791,nouvelle chanson francaise,,,,,NA,NA
4QMYdqiJf5bEC7P0EHbnxn,Dead & Company,42,['jam band'],91888,jam band,,,,,NA,NA
6duaKoFWgzQNgHlfmn3dHq,Emmanuel Pahud,42,"['classical flute', 'classical performance']",27426,classical flute,classical performance,,,,NA,NA
6txQXluQEiRdJKWgE3hr8O,Rundfunk-Jugendchor Wernigerode,42,"['german choir', 'jugendchor']",2008,german choir,jugendchor,,,,NA,NA
4mtHSXwIHihO6MWNq5Qoko,Squarepusher,42,"['abstract', 'drill and bass', 'electronica', 'intelligent dance music', 'trip hop']",222576,abstract,drill and bass,electronica,intelligent dance music,trip hop,NA,NA
6CDJjCW8qVphiyxVukKdOa,Maranatha! Praise Band,42,['classic praise'],34642,classic praise,,,,,NA,NA
5y1gFSVnE4DGxUxHeKrGk6,Point Of Grace,43,"['ccm', 'christian alternative rock', 'christian music']",206344,ccm,christian alternative rock,christian music,,,NA,NA
